EIA_Plant_ID,CEC_Plant_ID,CEC_PLANT_ID_UNIT_ID_(Combination_Key),Plant_Name,RPS_ID,ARB_ID,Unit,Start_Date,Retired_Unit,Retire_Date,CA-ISO_Resource_ID,CA-ISO_Generating_Unit_Name,Company_Owner_Name,City,County,Prime_Mover_Description,Prime_Energy_Source,Latitude,Longitude,CapacityMW2015,GenerationMWh2015,CapacityMW2014,GenerationMWh2014,CapacityMW2013,GenerationMWh2013,CapacityMW2012,GenerationMWh2012,CapacityMW2011,GenerationMWh2011,WaterDataAvail2015,Hours2015,Diversion2015,Withdrawal2015,Discharge2015,Consumption2015,WaterSource2015,CoolingIntakeGalMin2014,WaterDataAvail2014,Hours2014,Diversion2014,Withdrawal2014,Discharge2014,Consumption2014,WaterSource2014,CoolingIntakeGalMin2014,WaterDataAvail2013,Hours2013,Diversion2013,Withdrawal2013,Discharge2013,Consumption2013,WaterSource2013,CoolingIntakeGalMin2013,WaterDataAvail2012,Hours2012,Diversion2012,Withdrawal2012,Discharge2012,Consumption2012,WaterSource2012,CoolingIntakeGalMin2012,WaterDataAvail2011,Hours2011,Diversion2011,Withdrawal2011,Discharge2011,Consumption2011,WaterSource2011,CoolingIntakeGalMin2011
MISSING,S9140,S91401,Southeast Wastwater Treatment Plant/CCSF,,,1,40909,FALSE,,,,QFER placeholder for company name,San Francisco,San Francisco,Photovoltaic,SUN,#N/A,,2,3243,2,3243,2,3243,2,3243,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9142,S91421,AT&T Services  Inc.,,,1,40909,FALSE,,,,QFER placeholder for company name,Contra Costa,Contra Costa,Photovoltaic,SUN,#N/A,,2.1,3446,2.1,3446,2.1,3446,2.1,3446,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9143,S91431,Wawona Frozen Foods / Alluvial Project,,,1,40909,FALSE,,,,QFER placeholder for company name,Clovis,Fresno,Photovoltaic,SUN,#N/A,,2.2,3568,2.2,3568,2.2,3568,2.2,3568,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9144,S91441,Wawona Frozen Foods / Cedar Project,,,1,40909,FALSE,,,,QFER placeholder for company name,Fresno,Fresno,Photovoltaic,SUN,#N/A,,2.2,3568,2.2,3568,2.2,3568,2.2,3568,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9145,S91451,City of Fresno - Fresno Yosemite Airport,,,1,40909,FALSE,,,,QFER placeholder for company name,Fresno,Fresno,Photovoltaic,SUN,#N/A,,2.3,3649,2.3,3649,2.3,3649,2.3,3649,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9146,S91461,Chabot Las Positas Community College District,,,1,40909,FALSE,,,,QFER placeholder for company name,Livermore,Alameda,Photovoltaic,SUN,#N/A,,2.3,3786,2.3,3786,2.3,3786,2.3,3783,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9147,S91471,U.S. National Leasing LLC_(Depot Park),,,1,40909,FALSE,,,,QFER placeholder for company name,Sacramento,Sacramento,Photovoltaic,SUN,#N/A,,2.5,4006,2.5,4006,2.5,4006,2.5,4006,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9148,S91481,ANHEUSER BUSCH INC,,100943,1,40909,FALSE,,,,QFER placeholder for company name,Fairfield,Solano,Photovoltaic,SUN,#N/A,,2.5,4054,2.5,4054,2.5,4054,2.5,4054,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9149,S91491,Advanced Micro Decives,,,1,40909,FALSE,,,,QFER placeholder for company name,Santa Clara,Santa Clara,Photovoltaic,SUN,#N/A,,3,4865,3,4865,3,4865,3,4865,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9150,S91501,City of Stockton - Wastewater Control Facility,,,1,40909,FALSE,,,,QFER placeholder for company name,Stockton,San Joaquin,Photovoltaic,SUN,#N/A,,3,4865,3,4865,3,4865,3,4865,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9151,S91511,Spansion LLC,,,1,40909,FALSE,,,,QFER placeholder for company name,Sunnyvale,Santa Clara,Photovoltaic,SUN,#N/A,,3,4865,3,4865,3,4865,3,4865,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9152,S91521,Kern County Water Agency,,,1,40909,FALSE,,,,QFER placeholder for company name,Bakersfield,Kern,Photovoltaic,SUN,#N/A,,4.1,6689,4.1,6689,4.1,6689,4.1,6689,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9153,S91531,Loma Linda VA Health Care System,,,1,40909,FALSE,,,,QFER placeholder for company name,Loma Linda,San Bernardino,Photovoltaic,SUN,#N/A,,2.03,3568.82,2.03,3568.82,2.03,3568.82,2.03,3568.82,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9153,S91532,Loma Linda VA Health Care System,,,2,40544,FALSE,,,,QFER placeholder for company name,Loma Linda,San Bernardino,Photovoltaic,SUN,#N/A,,0.8,1401.6,0.8,1401.6,0.8,1401.6,0.8,1401.6,0.8,1401.6,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9154,S91541,West Los Angeles VA Health Care System,,,1,40909,FALSE,,,,QFER placeholder for company name,Los Angeles,Los Angeles,Photovoltaic,SUN,#N/A,,9,15783.8,9,15783.8,9,15783.8,9,15783.8,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9155,S91551,Sepulveda Ambulatory Care Center,,,1,40909,FALSE,,,,QFER placeholder for company name,North Hills,Los Angeles,Photovoltaic,SUN,#N/A,,4,7008,4,7008,4,7008,4,7008,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9156,S91561,Occidental College,,,1,41275,FALSE,,,,QFER placeholder for company name,Los Angeles,Los Angeles,Photovoltaic,SUN,#N/A,,1.14,2000.78,1.14,2000.78,1.14,2000.78,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9157,S91571,CBS Television City,,,1,41275,FALSE,,,,QFER placeholder for company name,Los Angeles,Los Angeles,Photovoltaic,SUN,#N/A,,1.84,3223.68,1.84,3223.68,1.84,3223.68,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9158,S91581,Los Angeles Community College District,,,1,41275,FALSE,,,,QFER placeholder for company name,Woodland Hills,Los Angeles,Photovoltaic,SUN,#N/A,,2.28,3998.06,2.28,3998.06,2.28,3998.06,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9159,S91591,VA Speulveda Ambulatory Care Center,,,1,41275,FALSE,,,,QFER placeholder for company name,North Hills,Los Angeles,Photovoltaic,SUN,#N/A,,3.96,6948.43,3.96,6948.43,3.96,6948.43,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57306,S9160,S91601,Pine Tree Solar Project,,,1,41348,FALSE,,,,QFER placeholder for company name,Unincorporated,Kern,Photovoltaic,SUN,35.229635,-118.1957,8.5,10329,8.5,16675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A
MISSING,S9161,S91611,Fort Hunter Liggett Dept of Army,,,1,41275,FALSE,,,,QFER placeholder for company name,Fort Hunter Liggett,Monterey,Photovoltaic,SUN,#N/A,,2,3504,2,3504,2,3504,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9162,S91621,CA Dept of Corrections Solano,,,1,41275,FALSE,,,,QFER placeholder for company name,Vacaville,Solano,Photovoltaic,SUN,#N/A,,1,1752,1,1752,1,1752,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9163,S91631,CA Dept of Correctionns Salinas (SVSP),,,1,41275,FALSE,,,,QFER placeholder for company name,Soledad,Monterey,Photovoltaic,SUN,#N/A,,2,3504,2,3504,2,3504,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9164,S91641,CA Dept of Correctionns Chowchilla,,,1,41275,FALSE,,,,QFER placeholder for company name,Chowchilla,Madera,Photovoltaic,SUN,#N/A,,3,5256,3,5256,3,5256,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9165,S91651,CA Dept of Correctionns WASCO (WSP),,,1,41275,FALSE,,,,QFER placeholder for company name,Wasco,Kern,Photovoltaic,SUN,#N/A,,2,3504,2,3504,2,3504,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9166,S91661,CA Dept of Correctionns Corcoran,,,1,41275,FALSE,,,,QFER placeholder for company name,Corcoran,Kings,Photovoltaic,SUN,#N/A,,3,5256,3,5256,3,5256,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57226,S9167,S91671,SPVP012 Ontario,,,1,40544,FALSE,,MIRLOM_2_ONTARO,Ontario RT Solar,Southern California Edison (SCE),Ontario,San Bernardino,Photovoltaic,SUN,34.042222,-117.561666,0.5,762,0.5,505,0.5,539,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A
58376,S9170,S9170Unit 1,Oakley Solar Project,,,Unit 1,41487,FALSE,,COCOSB_6_SOLAR,Oakley Solar Project,QFER placeholder for company name,Oakley,Contra Costa,Photovoltaic,SUN,38.001667,-121.747778,1.5,2592,1.5,2592,1.5,851,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58371,S9172,S9172Unit 1,Gridley Main Two,,,Unit 1,41365,FALSE,,GRIDLY_6_SOLAR,GRIDLEY MAIN TWO,LIGHTBEAM POWER COMPANY GRIDLEY MAIN TWO LLC,San Jose,Santa Clara,Photovoltaic,SUN,39.373333,-121.681667,2.5,5024,2.5,4843,2.5,4626,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56917,S9174,S9174Unit 1,Silver Ridge Mount Signal (Imperial Valley Solar 1),,,Unit 1,41548,FALSE,,IVSLRP_2_SOLAR1,Silver Ridge Mount Signal,QFER placeholder for company name,Calexico,Imperial,Photovoltaic,SUN,32.671099,-115.587265,200,539173,200,500540,200,29184.1,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipality,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,Municipal,#N/A
58578,S9175,S9175Unit 1,Sonora 1,,,Unit 1,41609,FALSE,,PEORIA_1_SOLAR,Sonora 1,Quintas Energy,Jamestown,Tuolumne,Photovoltaic,SUN,37.889753,-120.528723,1.5,3784,1.5,3751,1.5,81,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58034,S9177,S9177Unit 1,"Nickel 1 (""NLH1"")",,,Unit 1,41334,FALSE,,TWISSL_6_SOLAR,"Nickel 1 (""NLH1"")",QFER placeholder for company name,Bakersfield,Kern,Photovoltaic,SUN,35.647295,-119.716512,1.5,3112,1.5,3112,1.5,5638,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58906,S9178,S9178Unit 1,Valley Center 1 & 2,58907,,Unit 1,41609,FALSE,,VLCNTR_6_VCSLR1,Valley Center 1,QFER placeholder for company name,Valley Center,San Diego,Photovoltaic,SUN,33.234167,-117.001667,2.5,5345,2.5,5345,2.5,136,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58906,S9178,S9178Unit 2,Valley Center 1 & 2,58907,,Unit 2,41609,FALSE,,VLCNTR_6_VCSLR2,Valley Center 2,QFER placeholder for company name,Valley Center,San Diego,Photovoltaic,SUN,33.234167,-117.001667,5,11773,5,11773,5,198,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58304,S9181,S9181Unit 1,Kingsburg 1 & 2,,,Unit 1,41609,FALSE,,KNGBRG_1_KBSLR1,Kingsburg 1,QFER placeholder for company name,Kingsburg,Fresno,Photovoltaic,SUN,36.505278,-119.540278,1.5,3033,1.5,3033,1.5,42,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58304,S9181,S9181Unit 2,Kingsburg 1 & 2,,,Unit 2,41609,FALSE,,KNGBRG_1_KBSLR2,Kingsburg 2,QFER placeholder for company name,Kingsburg,Fresno,Photovoltaic,SUN,36.505278,-119.540278,1.5,3040,1.5,3040,1.5,63,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9182,S9182Unit 1,Fresh Air Energy  LLC_(Pioneer 1),,,Unit 1,41639,FALSE,,,,QFER placeholder for company name,Unincorporated,Amador,Photovoltaic,SUN,#N/A,,1.5,1971,1.5,1971,1.5,0.01,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9183,S9183Unit 1,Pristine Sun Fund 1  LLC_(2125_Jarvis),,,Unit 1,41639,FALSE,,,,QFER placeholder for company name,Unincorporated,Butte,Photovoltaic,SUN,#N/A,,1,1314,1,1314,1,0.01,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9184,S9184Unit 1,Pristine Sun Fund 1  LLC_(2094_Buzzelle),,,Unit 1,41639,FALSE,,,,QFER placeholder for company name,Unincorporated,Butte,Photovoltaic,SUN,#N/A,,1.25,1642,1.25,1642,1.25,0.01,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9185,S9185Unit 1,Pristine Sun Fund 6 Butte PGE LLC_(2096_Cotton),,,Unit 1,41639,FALSE,,,,QFER placeholder for company name,Unincorporated,Butte,Photovoltaic,SUN,#N/A,,1,1314,1,1314,1,0.01,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9186,S9186Unit 1,Pristine Sun Fund 6 Butte PGE LLC_(2129_Ballard),,,Unit 1,41639,FALSE,,,,QFER placeholder for company name,Unincorporated,Butte,Photovoltaic,SUN,#N/A,,1,1314,1,1314,1,0.01,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9187,S9187Unit 1,Columbia Solar (Columbia) - RAM 2,,,Unit 1,42004,FALSE,,CUMBIA_1_SOLAR,Columbia Solar Energy II,QFER placeholder for company name,Unincorporated,Contra Costa,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MISSING,S9188,S9188Unit 1,Placer Solar,,,Unit 1,42125,FALSE,,,,QFER placeholder for company name,Unincorporated,Fresno,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,,,,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
